Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
23,1746996658077,"11/05/2025, 20:50:58",1746978658077,-5,"11/05/2025, 10:50:58",226982,9,task-yeyg,,46071227,13397990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Scarcity_cue,6,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,continue,,6956.899999999994,6950.299999999988,6956.899999999994,6956.899999999994,6950.299999999988,6956.899999999994,1,0,0,,Click To Continue,Continue Button,6,object-128,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
24,1746996658078,"11/05/2025, 20:50:58",1746978658078,-5,"11/05/2025, 10:50:58",226982,9,task-yeyg,,46071227,13397990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Scarcity_cue,6,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Somewhat valuable,5250.699999999997,6950.299999999988,6957.299999976152,5250.699999999997,6950.299999999988,6957.299999976152,1,1706.5999999761552,0,,Rating Scale,Rating Scale,3,object-125,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
25,1746996658078,"11/05/2025, 20:50:58",1746978658078,-5,"11/05/2025, 10:50:58",226982,9,task-yeyg,,46071227,13397990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Scarcity_cue,6,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Trust somewhat,6200.299999999988,6950.299999999988,6957.600000047678,6200.299999999988,6950.299999999988,6957.600000047678,1,757.3000000476895,0,,Rating Scale,Rating Scale,5,object-127,Display 2,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
26,1746996658079,"11/05/2025, 20:50:58",1746978658079,-5,"11/05/2025, 10:50:58",226982,9,task-yeyg,,46071227,13397990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Scarcity_cue,6,Scarcity,,,,,,,info,END,,,117935,,,,,,,,,,,,,,,,consent
﻿1,1746996840420,"11/05/2025, 20:54:00",1746978840420,-5,"11/05/2025, 10:54:00",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1746996843919,"11/05/2025, 20:54:03",1746978843919,-5,"11/05/2025, 10:54:03",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,2937.7,2933.8999999999996,2937.7,2937.7,2933.8999999999996,2937.7,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
3,1746996849468,"11/05/2025, 20:54:09",1746978849468,-5,"11/05/2025, 10:54:09",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,10,2816.0999999999995,5550.2,5553.3,2816.0999999999995,5550.2,5553.3,1,2737.2000000000007,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
4,1746996849469,"11/05/2025, 20:54:09",1746978849469,-5,"11/05/2025, 10:54:09",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Very unlikely,1367.1000000000004,5550.2,5553.699999976158,1367.1000000000004,5550.2,5553.699999976158,1,4186.599999976158,0,,Rating Scale,Rating Scale,4,object-15,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
5,1746996854971,"11/05/2025, 20:54:14",1746978854971,-5,"11/05/2025, 10:54:14",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,continue,,5506.299999928475,5499.1,5506.299999928475,5506.299999928475,5499.1,5506.299999928475,1,0,0,,Click To Continue,Continue Button,6,object-103,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
6,1746996854973,"11/05/2025, 20:54:14",1746978854973,-5,"11/05/2025, 10:54:14",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Slightly valuable,1666.5,5499.1,5507.9999999761585,1666.5,5499.1,5507.9999999761585,1,3841.4999999761585,0,,Rating Scale,Rating Scale,3,object-98,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
7,1746996854973,"11/05/2025, 20:54:14",1746978854973,-5,"11/05/2025, 10:54:14",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Do not trust at all,4066.800000000001,5499.1,5508.399999952317,4066.800000000001,5499.1,5508.399999952317,1,1441.5999999523156,0,,Rating Scale,Rating Scale,5,object-101,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
8,1746996856670,"11/05/2025, 20:54:16",1746978856670,-5,"11/05/2025, 10:54:16",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,1705.5,1700.4000000000015,1705.5,1705.5,1700.4000000000015,1705.5,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
9,1746996862918,"11/05/2025, 20:54:22",1746978862918,-5,"11/05/2025, 10:54:22",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,30,3333.899999999998,6249.699999999997,6253.299999928473,3333.899999999998,6249.699999999997,6253.299999928473,1,2919.399999928475,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
10,1746996862918,"11/05/2025, 20:54:22",1746978862918,-5,"11/05/2025, 10:54:22",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Somewhat unlikely,2050,6249.699999999997,6253.899999952315,2050,6249.699999999997,6253.899999952315,1,4203.899999952315,0,,Rating Scale,Rating Scale,4,object-71,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
11,1746996865350,"11/05/2025, 20:54:25",1746978865350,-5,"11/05/2025, 10:54:25",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,continue,,2435.599999928476,2433.100000000002,2435.599999928476,2435.599999928476,2433.100000000002,2435.599999928476,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
12,1746996865354,"11/05/2025, 20:54:25",1746978865354,-5,"11/05/2025, 10:54:25",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,response,Somewhat valuable,1399.9000000000015,2433.100000000002,2440.099999928476,1399.9000000000015,2433.100000000002,2440.099999928476,1,1040.1999999284744,0,,Rating Scale,Rating Scale,3,object-107,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
13,1746996865355,"11/05/2025, 20:54:25",1746978865355,-5,"11/05/2025, 10:54:25",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,response,Trust somewhat,1866.4000000000015,2433.100000000002,2440.599999928476,1866.4000000000015,2433.100000000002,2440.599999928476,1,574.1999999284744,0,,Rating Scale,Rating Scale,5,object-109,Display 1,both_uti_choc.png,both_hed_choc.png,,consent
14,1746996866252,"11/05/2025, 20:54:26",1746978866252,-5,"11/05/2025, 10:54:26",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,905.4000000238411,900.5,905.4000000238411,905.4000000238411,900.5,905.4000000238411,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
15,1746996870765,"11/05/2025, 20:54:30",1746978870765,-5,"11/05/2025, 10:54:30",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,70,3517.0999999999985,4500.200000000001,4517.499999928474,3517.0999999999985,4500.200000000001,4517.499999928474,1,1000.3999999284752,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
16,1746996870765,"11/05/2025, 20:54:30",1746978870765,-5,"11/05/2025, 10:54:30",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Neutral,2416.899999999998,4500.200000000001,4517.600000000002,2416.899999999998,4500.200000000001,4517.600000000002,1,2100.7000000000044,0,,Rating Scale,Rating Scale,4,object-56,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
17,1746996875065,"11/05/2025, 20:54:35",1746978875065,-5,"11/05/2025, 10:54:35",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,continue,,4317.299999928473,4316.199999999997,4317.299999928473,4317.299999928473,4316.199999999997,4317.299999928473,1,0,0,,Click To Continue,Continue Button,6,object-118,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
18,1746996875066,"11/05/2025, 20:54:35",1746978875066,-5,"11/05/2025, 10:54:35",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Moderately valuable,2315.7999999999956,4316.199999999997,4317.999999976157,2315.7999999999956,4316.199999999997,4317.999999976157,1,2002.199999976161,0,,Rating Scale,Rating Scale,3,object-115,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
19,1746996875066,"11/05/2025, 20:54:35",1746978875066,-5,"11/05/2025, 10:54:35",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Trust somewhat,2999.2999999999956,4316.199999999997,4318.499999976157,2999.2999999999956,4316.199999999997,4318.499999976157,1,1319.199999976161,0,,Rating Scale,Rating Scale,5,object-117,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
20,1746996876132,"11/05/2025, 20:54:36",1746978876132,-5,"11/05/2025, 10:54:36",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,1067.2999999999956,1050.5999999999985,1067.2999999999956,1067.2999999999956,1050.5999999999985,1067.2999999999956,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
21,1746996881107,"11/05/2025, 20:54:41",1746978881107,-5,"11/05/2025, 10:54:41",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,30,2232.4000000000015,4982.700000000004,4992.400000023845,2232.4000000000015,4982.700000000004,4992.400000023845,1,2760.0000000238433,0,,Single Number Entry,Single Number Entry,6,object-133,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
22,1746996881107,"11/05/2025, 20:54:41",1746978881107,-5,"11/05/2025, 10:54:41",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,Very unlikely,1049.2000000000044,4982.700000000004,4992.699999976161,1049.2000000000044,4982.700000000004,4992.699999976161,1,3943.4999999761567,0,,Rating Scale,Rating Scale,4,object-131,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
23,1746996884610,"11/05/2025, 20:54:44",1746978884610,-5,"11/05/2025, 10:54:44",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,continue,,3513.299999928473,3499.5,3513.299999928473,3513.299999928473,3499.5,3513.299999928473,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
24,1746996884611,"11/05/2025, 20:54:44",1746978884611,-5,"11/05/2025, 10:54:44",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,response,Not valuable at all,1833.4000000000015,3499.5,3513.7000000238404,1833.4000000000015,3499.5,3513.7000000238404,1,1680.300000023839,0,,Rating Scale,Rating Scale,3,object-123,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
25,1746996884611,"11/05/2025, 20:54:44",1746978884611,-5,"11/05/2025, 10:54:44",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,response,Trust very little,2716.5,3499.5,3513.899999952315,2716.5,3499.5,3513.899999952315,1,797.3999999523148,0,,Rating Scale,Rating Scale,5,object-125,Display 2,both_hed_hd.png,both_uti_hd.png,,consent
26,1746996884612,"11/05/2025, 20:54:44",1746978884612,-5,"11/05/2025, 10:54:44",226982,10,task-cicn,,46071371,13398020,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,Both_cue,8,P+S,,,,,,,info,END,,,44094,,,,,,,,,,,,,,,,consent
﻿1,1746997138617,"11/05/2025, 20:58:58",1746979138617,-5,"11/05/2025, 10:58:58",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1746997163008,"11/05/2025, 20:59:23",1746979163008,-5,"11/05/2025, 10:59:23",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,24067.600000000002,24050.9,24067.600000000002,24067.600000000002,24050.9,24067.600000000002,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
3,1746997205873,"11/05/2025, 21:00:05",1746979205873,-5,"11/05/2025, 11:00:05",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,4,37901.1,42867.399999999994,42884,37901.1,42867.399999999994,42884,1,4982.9000000000015,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
4,1746997205875,"11/05/2025, 21:00:05",1746979205875,-5,"11/05/2025, 11:00:05",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Unlikely,23000.800000000003,42867.399999999994,42884.29999999999,23000.800000000003,42867.399999999994,42884.29999999999,1,19883.499999999985,0,,Rating Scale,Rating Scale,4,object-15,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
5,1746997233421,"11/05/2025, 21:00:33",1746979233421,-5,"11/05/2025, 11:00:33",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,continue,,27566.100000000006,27550.5,27566.100000000006,27566.100000000006,27550.5,27566.100000000006,1,0,0,,Click To Continue,Continue Button,6,object-122,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
6,1746997233423,"11/05/2025, 21:00:33",1746979233423,-5,"11/05/2025, 11:00:33",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Slightly valuable,13766.900000000009,27550.5,27566.29999999999,13766.900000000009,27550.5,27566.29999999999,1,13799.39999999998,0,,Rating Scale,Rating Scale,3,object-94,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
7,1746997233424,"11/05/2025, 21:00:33",1746979233424,-5,"11/05/2025, 11:00:33",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Trust very little,26517.90000000001,27550.5,27566.29999999999,26517.90000000001,27550.5,27566.29999999999,1,1048.3999999999796,0,,Rating Scale,Rating Scale,5,object-97,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
8,1746997242704,"11/05/2025, 21:00:42",1746979242704,-5,"11/05/2025, 11:00:42",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,9299.300000000003,9283.600000000006,9299.300000000003,9299.300000000003,9283.600000000006,9299.300000000003,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
9,1746997254953,"11/05/2025, 21:00:54",1746979254953,-5,"11/05/2025, 11:00:54",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,25,8368,12251.399999999994,12265.40000000596,8368,12251.399999999994,12265.40000000596,1,3897.4000000059605,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
10,1746997254954,"11/05/2025, 21:00:54",1746979254954,-5,"11/05/2025, 11:00:54",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Neutral,6034.199999999997,12251.399999999994,12267.09999999404,6034.199999999997,12251.399999999994,12267.09999999404,1,6232.899999994042,0,,Rating Scale,Rating Scale,4,object-71,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
11,1746997285004,"11/05/2025, 21:01:25",1746979285004,-5,"11/05/2025, 11:01:25",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,continue,,30065.699999994045,30050.899999999994,30065.699999994045,30065.699999994045,30050.899999999994,30065.699999994045,1,0,0,,Click To Continue,Continue Button,6,object-125,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
12,1746997285007,"11/05/2025, 21:01:25",1746979285007,-5,"11/05/2025, 11:01:25",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Moderately valuable,18616.399999999994,30050.899999999994,30067.49999999997,18616.399999999994,30050.899999999994,30067.49999999997,1,11451.099999999977,0,,Rating Scale,Rating Scale,3,object-103,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
13,1746997285007,"11/05/2025, 21:01:25",1746979285007,-5,"11/05/2025, 11:01:25",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Neutral,28850.300000000017,30050.899999999994,30067.49999999997,28850.300000000017,30050.899999999994,30067.49999999997,1,1217.1999999999534,0,,Rating Scale,Rating Scale,5,object-105,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
14,1746997287336,"11/05/2025, 21:01:27",1746979287336,-5,"11/05/2025, 11:01:27",226982,10,task-a3hj,,46071474,13398032,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1337x695,,None_cue,7,No Cue,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,2348.0000000119326,2333.4000000000233,2348.0000000119326,2348.0000000119326,2333.4000000000233,2348.0000000119326,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,no_uti_hd.png,no_hed_hd.png,,consent
